kelurahan,nama_jalan,latitude,longitude,ave_njb
BATU AMPAR,JL SAWO,-6.2852512,106.8578204,5095000.0
BATU AMPAR,JL SDI,-6.2713555,106.8593038,4351000.0
BATU AMPAR,JL SMP 116,-6.2823332,106.8638789,3843000.0
BATU AMPAR,JL SWADAYA,-6.2825485,106.8619645,3843000.0
BATU AMPAR,JL SWADAYA II,-6.2835489,106.8641505,4605000.0
BATU AMPAR,JL TABRI,-6.2825898,106.8575147,5191285.714285715
BATU AMPAR,JL TERATAI,-6.2692564,106.8596656,8865000.0
BATU AMPAR,JL WADAS,-6.2810595,106.8596336,4625000.0
BATU AMPAR,JL. BATU AMPAR IV,-6.2795306,106.8623972,3843000.0
BATU AMPAR,JL. LAPANGAN,-6.2804787,106.8563398,4155000.0
BATU AMPAR,JL.BATU ALAM II,-6.2777973,106.859912,3843000.0
BATU AMPAR,JL.BATU AMPAR III,-6.2745341,106.8605564,5625000.0
BATU AMPAR,JL.BATU AMPAR IV,-6.2795306,106.8623972,3843000.0
BATU AMPAR,JL.BATU MERAH III,-6.2816287,106.8673222,3843000.0
BATU AMPAR,JL.RAYA TENGAH,-1.9541574,111.7469323,5625000.0
BENDUNGAN HILIR,BENDUNGAN HILIR,-6.2168718,106.8152118,17245000.0
BENDUNGAN HILIR,BENDUNGAN HILIR IV,-6.2131137,106.8118469,19545000.0
BENDUNGAN HILIR,BENDUNGAN HILIR VII,-6.2143046,106.8124374,16155000.0
BENDUNGAN HILIR,BENDUNGAN JATILUHUR IV,-6.2150847,106.8100965,12195000.0
BENDUNGAN HILIR,DANAU BUYAN,-6.2096276,106.8093382,15105000.0
BENDUNGAN HILIR,DANAU JEMPANG,-6.2103369,106.8064447,19545000.0
BENDUNGAN HILIR,DANAU TOBA,-6.2090944,106.810486,19545000.0
BENDUNGAN HILIR,GG BATIK,-6.2142206,106.8141172,12195000.0
BENDUNGAN HILIR,GG BERINGIN,-6.2124787,106.8129538,9645000.0
BENDUNGAN HILIR,GG BERINGIN 276,-6.2124787,106.8129538,9645000.0
BENDUNGAN HILIR,GG BERINGIN 281,-6.2124787,106.8129538,9645000.0
BENDUNGAN HILIR,GG KABIN,-6.2082176,106.8072187,14095000.0
BENDUNGAN HILIR,GG PANCA MARGA,-6.2132932,106.8131872,9645000.0
BENDUNGAN HILIR,GG POLANTAS,-6.2066448,106.8105522,9645000.0
BENDUNGAN HILIR,GG SEKOLAH,-6.2075166,106.8082124,14095000.0
BENDUNGAN HILIR,GG SEPAKAT,-6.2150184,106.814684,12195000.0
BENDUNGAN HILIR,GG WARU,-6.2143102,106.8143938,12195000.0
BENDUNGAN HILIR,JL ADMINISTRASI,-6.2019443,106.8062948,18375000.0
BENDUNGAN HILIR,JL ADMINISTRASI II,-6.2019443,106.8062948,18375000.0
BENDUNGAN HILIR,JL BAHARI II,-6.2103335,106.8107812,8875000.0
BENDUNGAN HILIR,JL BENDUNGAN ASAHAN,-6.2125367,106.810401,19545000.0
BENDUNGAN HILIR,JL BENDUNGAN ASAHAN IV,-6.2133486,106.8103098,18375000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR,-6.2177225,106.8118128,19710000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR II,-6.2142398,106.8134725,15105000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR III,-6.2141533,106.8131799,19545000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR IV,-6.2131137,106.8118469,18697500.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR IX,-6.2135563,106.812125,23795000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR VI,-6.214585,106.8139126,12195000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR VII,-6.2143046,106.8124374,16155000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR VII DALAM,-6.2147793,106.812639,16155000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR XI,-6.2123823,106.8112203,27615000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR XII,-6.211974,106.8116435,15105000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR XIII,-6.2116147,106.8118009,17325000.0
BENDUNGAN HILIR,JL BENDUNGAN HILIR XIV,-6.2113591,106.8105933,17325000.0
BENDUNGAN HILIR,JL BENDUNGAN JATILUHUR,-6.2142812,106.8112016,24093600.0
BENDUNGAN HILIR,JL BENDUNGAN JATILUHUR III,-6.2147189,106.8105727,18375000.0
BENDUNGAN HILIR,JL BENDUNGAN JATILUHUR IV,-6.2150847,106.8100965,12195000.0
BENDUNGAN HILIR,JL BENDUNGAN WALAHAR,-6.2177225,106.8118128,21063000.0
BENDUNGAN HILIR,JL BENDUNGAN WALAHAR BUNTU,-6.2171966,106.8116624,16155000.0
BENDUNGAN HILIR,JL DANAU BANGGAIBA,-6.2091956,106.8076846,18375000.0
BENDUNGAN HILIR,JL DANAU BATUR,-6.2093104,106.8101107,17245000.0
BENDUNGAN HILIR,JL DANAU BEKUAN,-6.2074107,106.8048235,16155000.0
BENDUNGAN HILIR,JL DANAU BELIDA,-6.2082497,106.8052706,16155000.0
BENDUNGAN HILIR,JL DANAU BUYAN,-6.2096276,106.8093382,17325000.0
BENDUNGAN HILIR,JL DANAU DAMPELAS,-6.2091996,106.8089037,17850000.0
BENDUNGAN HILIR,JL DANAU DIATAS,-6.2089853,106.8109713,18375000.0
BENDUNGAN HILIR,JL DANAU DIBAWAH,-6.2089203,106.8113881,18375000.0
BENDUNGAN HILIR,JL DANAU GELINGGANG,-6.20794,106.8043602,16895000.0
BENDUNGAN HILIR,JL DANAU JEMPANG,-6.2103369,106.8064447,18375000.0
BENDUNGAN HILIR,JL DANAU KERINCI,-6.2090634,106.8105153,18375000.0
BENDUNGAN HILIR,JL DANAU LAIT,-6.2075384,106.8045782,16155000.0
BENDUNGAN HILIR,JL DANAU LIMBOTO,-6.2082477,106.8081627,19122555.555555556
BENDUNGAN HILIR,JL DANAU MAHALONA,-6.2098969,106.8076974,18375000.0
BENDUNGAN HILIR,JL DANAU MANINJAU,-6.2077797,106.8095883,18395000.0
BENDUNGAN HILIR,JL DANAU MATANA,-6.2086837,106.8082854,18375000.0
BENDUNGAN HILIR,JL DANAU MEDARA,-6.2089223,106.8060974,18375000.0
BENDUNGAN HILIR,JL DANAU POSO,-6.2099222,106.8073064,19252500.0
BENDUNGAN HILIR,JL DANAU RANAU,-6.2085323,106.8104466,18375000.0
BENDUNGAN HILIR,JL DANAU SEKAWI,-6.2081055,106.8049199,16155000.0
BENDUNGAN HILIR,JL DANAU SEMAYANG,-6.2097896,106.8068431,18960000.0
BENDUNGAN HILIR,JL DANAU SIAWAN,-6.2082497,106.8052706,16155000.0
BENDUNGAN HILIR,JL DANAU SINGKARAK,-6.2082777,106.8100928,18375000.0
BENDUNGAN HILIR,JL DANAU SITUAKSAN,-6.2078637,106.8103323,17245000.0
BENDUNGAN HILIR,JL DANAU TAMBLINGAN,-6.2092759,106.8096517,16175000.0
BENDUNGAN HILIR,JL DANAU TEMPE,-6.2098969,106.8076974,18375000.0
BENDUNGAN HILIR,JL DANAU TERUSNAN,-6.209656,106.8064369,18375000.0
BENDUNGAN HILIR,JL DANAU TOBA,-6.2090944,106.810486,19545000.0
BENDUNGAN HILIR,JL DANAU TONDANO,-6.2064471,106.8085838,30340333.333333332
BENDUNGAN HILIR,JL DANAU TOWUTI,-6.2094349,106.8084973,18375000.0
BENDUNGAN HILIR,JL FARMASI,-6.2119297,106.8080879,19545000.0
BENDUNGAN HILIR,JL GATOT SUBROTO,-6.2132593,106.8083914,69123000.0
BENDUNGAN HILIR,JL MASJID IV,-6.2051159,106.8054168,17245000.0
BENDUNGAN HILIR,JL PAM BARU,-6.2028952,106.8102279,16155000.0
BENDUNGAN HILIR,JL PAM BARU II,-6.2023834,106.8101957,16155000.0
BENDUNGAN HILIR,JL PAM BARU III,-6.2028952,106.8102279,16155000.0
BENDUNGAN HILIR,JL PAM BARU IV,-6.2030947,106.810002,16155000.0
BENDUNGAN HILIR,JL PAM BARU VI,-6.2026141,106.808213,16155000.0
BENDUNGAN HILIR,JL PAM LAMA,-6.2038347,106.8066252,18375000.0
BENDUNGAN HILIR,JL PEJOMPONGAN,-6.203316,106.8033059,18655000.0
BENDUNGAN HILIR,JL PEJOMPONGAN BARU,-6.206877,106.8064039,17245000.0
BENDUNGAN HILIR,JL PEJOMPONGAN DALAM,-6.2057632,106.8037411,18375000.0
BENDUNGAN HILIR,JL PEJOMPONGAN III,-6.2033781,106.8039929,18375000.0
BENDUNGAN HILIR,JL PEJOMPONGAN III A,-6.2047997,106.8040221,15670000.0
BENDUNGAN HILIR,JL PEJOMPONGAN III B,-6.2044115,106.8037185,14095000.0
BENDUNGAN HILIR,JL PEJOMPONGAN IV,-6.2041846,106.8033522,16235000.0
BENDUNGAN HILIR,JL PEJOMPONGAN V,-6.20399,106.8033756,16235000.0
BENDUNGAN HILIR,JL PENGAIRAN,-6.2056152,106.8089258,16155000.0
BENDUNGAN HILIR,JL PENJERNIHAN,-6.2013695,106.8089385,35618333.333333336
BENDUNGAN HILIR,JL PENJERNIHAN DALAM,-6.1996929,106.8103795,13255000.0
BENDUNGAN HILIR,JL PENJERNIHAN IV,-6.2062971,106.8043908,18375000.0
BENDUNGAN HILIR,JL PENJERNIHAN V,-6.2066312,106.8040167,17245000.0
BENDUNGAN HILIR,JL RAWA PENING III,-6.2162717,106.8115443,16155000.0
BENDUNGAN HILIR,JL SALAM,-6.2066038,106.8060324,17245000.0
BENDUNGAN HILIR,JL TAMAN HIDAYAH,-6.2162451,106.8130147,16155000.0
BENDUNGAN HILIR,JL TAMAN RAWA PENING,-6.216839,106.8118803,17850000.0
BENDUNGAN HILIR,JL TAMAN RAWA PENING III,-6.2162717,106.8115443,16155000.0
BENDUNGAN HILIR,JL WALAHAR BUNTU,-6.2171966,106.8116624,18609000.0
BENDUNGAN HILIR,JL WIDURI,-6.2142312,106.8138077,12195000.0
BENDUNGAN HILIR,JL. BENDUNGAN HILIR IX,-6.2135563,106.812125,16155000.0
BENDUNGAN HILIR,JL. BENDUNGAN HILIR XIII,-6.2116147,106.8118009,15105000.0
BENDUNGAN HILIR,JL. BENDUNGAN JATILUHUR,-6.2142812,106.8112016,69123000.0
BENDUNGAN HILIR,JL. DANAU DAMPELAS,-6.2091996,106.8089037,18375000.0
BENDUNGAN HILIR,JL. DANAU MANINJAU,-6.2077797,106.8095883,18395000.0
BENDUNGAN HILIR,JL. DANAU TAMBLINGAN,-6.2092759,106.8096517,15105000.0
BENDUNGAN HILIR,JL. DANAU TONDANO,-6.2064471,106.8085838,32263000.0
BENDUNGAN HILIR,JL. PEJOMPONGAN,-6.203316,106.8033059,7455000.0
BENDUNGAN HILIR,JL.PEJOMPONGAN,-6.203316,106.8033059,7455000.0
BENDUNGAN HILIR,PEJOMPONGAN,-6.203316,106.8033059,7455000.0
BENDUNGAN HILIR,PEJOMPONGAN 5,-6.203316,106.8033059,18375000.0
BENDUNGAN HILIR,PEJOMPONGAN BARU I,-6.206877,106.8064039,17245000.0
BENDUNGAN HILIR,PENJERNIHAN,-6.2013695,106.8089385,7455000.0
BENDUNGAN HILIR,PENJERNIHAN DALAM,-6.1996929,106.8103795,7455000.0
BENDUNGAN HILIR,PENJERNIHAN DALAM I,-6.1996929,106.8103795,7455000.0
BENDUNGAN HILIR,PENJERNIHAN II,-6.2013695,106.8089385,33445000.0
BENDUNGAN HILIR,TAMAN RAWA PENING 4,-6.216839,106.8118803,16155000.0
BENDUNGAN HILIR,TAMAN RAWA PENING II,-6.2159737,106.8123288,16155000.0
BIDARA CINA,.,-6.2330194,106.8664693,28855000.0
BIDARA CINA,JL OTISTA RAYA,-6.2355711,106.8695605,23540882.352941178
BIDARA CINA,TANJUNG LENGKONG,-6.2397358,106.8645394,5223000.0
BIDARA CINA,TANJUNG LENGKONG.,-6.2397358,106.8645394,5223000.0
BINTARO,BINTARO,-8.5575042,116.0736098,3745000.0
BINTARO,BINTARO MULIA,-6.2600316,106.767009,3745000.0
BINTARO,BINTARO PERMAI,-6.25786335,106.76354892261531,4869500.0
BINTARO,BINTARO PERMAI II,-6.2602912,106.7639624,3745000.0
BINTARO,BINTARO PERMAI III,-6.2580488,106.7636407,3012500.0
BINTARO,BINTARO TENGAH,-6.266774,106.7574954,11305000.0
BINTARO,CAKRANEGARA I,-8.5556307,116.0743871,4155000.0
BINTARO,CEMPAKA I,-6.276308,106.7607065,5095000.0
BINTARO,DEPLU IV,-6.2725607,106.7702805,4605000.0
BINTARO,DEPLU RAYA,-6.272747,106.76601,4605000.0
BINTARO,DEPLU TERUSAN,-6.2731874,106.7669932,4155000.0
BINTARO,DEPSOS,-6.2635384,106.7648819,4155000.0
BINTARO,DEPSOS VI,-6.2645227,106.7623154,3375000.0
BINTARO,GARUDA I,-6.2704733,106.7556079,11305000.0
BINTARO,GARUDA II,-6.2697457,106.7564931,11305000.0
BINTARO,GG ANGGREK,-6.2654182,106.7662052,3012500.0
BINTARO,GG ASOKA,-8.5659176,116.0725307,3012500.0
BINTARO,GG BAKTI,-6.2777265,106.7466367,4420000.0
BINTARO,GG BHAKTI,-6.2596356,106.764857,3745000.0
BINTARO,GG BUNGA MAYANG,-6.267892,106.764145,4155000.0
BINTARO,GG BUNGA MAYANG VI,-6.2672642,106.7634312,4155000.0
BINTARO,GG BUNTU,-6.2668183,106.7646575,6219000.0
BINTARO,GG DEPSOS,-6.2649178,106.7625371,6854500.0
BINTARO,GG DEPSOS I,-6.2630207,106.7642867,3745000.0
BINTARO,GG DEPSOS RAYA,-6.2635384,106.7648819,4155000.0
BINTARO,GG DEPSOS XII,-6.2625363,106.7616967,4155000.0
BINTARO,GG FLAMBOYAN,-6.2575036,106.7627103,3100000.0
BINTARO,GG GINTING,-6.2670603,106.7630054,4155000.0
BINTARO,GG HARAPAN,-6.2739887,106.7644659,4380000.0
BINTARO,GG JAHIRIN,-6.273678,106.7597889,5095000.0
BINTARO,GG KEMUNING,-6.2648342,106.7655732,3917000.0
BINTARO,GG KENANGA,-6.2656316,106.7642985,4155000.0
BINTARO,GG KESEHATAN,-6.2704279,106.7611469,4155000.0
BINTARO,GG LEMAN,-6.2664826,106.7582398,4155000.0
BINTARO,GG MAHBUB,-6.2651492,106.7622331,3765000.0
BINTARO,GG MAWAR,-6.2847374,106.764947,3041666.6666666665
BINTARO,GG MAWAR DALAM II,-6.2881033,106.7630831,3100000.0
BINTARO,GG MAWAR DALAM III,-6.28802,106.7638814,3375000.0
BINTARO,GG MAWAR II,-6.2863613,106.7650145,3732666.6666666665
BINTARO,GG MAWAR II DALAM,-6.2881033,106.7630831,3100000.0
BINTARO,GG MAWAR III,-6.2852082,106.7639928,3375000.0
BINTARO,GG MELATI,-6.2710234,106.7675926,3100000.0
BINTARO,GG MUSHOLLA,-6.2639788,106.7602806,3237500.0
BINTARO,GG PERINTIS,-6.2778156,106.7633711,3895000.0
BINTARO,GG PERTAMA,-6.261458,106.7660463,3745000.0
BINTARO,GG RW 10,-6.25807235,106.76682527186786,3375000.0
BINTARO,GG SAILIN II,-6.2801436,106.7625886,4155000.0
BINTARO,GG SARINAH,-6.2623726,106.7677061,3843000.0
BINTARO,GG WALET,-6.2758895,106.7509135,6963000.0
BINTARO,H.SALIM,-6.2685333,106.7599406,4155000.0
BINTARO,HARAPAN,-6.2739887,106.7644659,4605000.0
BINTARO,JJ BINTARO PERMAI III,-6.2580488,106.7636407,2925000.0
BINTARO,JL .MAWAR III,-6.2852082,106.7639928,3375000.0
BINTARO,JL .RC VETERAN,-6.2760572,106.7626053,15363000.0
BINTARO,JL AMINAH,-6.2555132,106.7669569,3375000.0
BINTARO,JL AMSAR,-6.2806879,106.7619953,4155000.0
BINTARO,JL ANGGREK,-6.2654182,106.7662052,3351428.5714285714
BINTARO,JL ANGGREK I,-6.2670326,106.7691242,3530000.0
BINTARO,JL ANGGREK II,-6.266597,106.7690402,3745000.0
BINTARO,JL ANGGREK III,-6.2663592,106.7688019,3745000.0
BINTARO,JL ANGGREK IV,-6.2659407,106.7682528,3745000.0
BINTARO,JL ANGGREK V,-6.2654999,106.7682854,3422500.0
BINTARO,JL ANGGREK VI,-6.2650942,106.7691942,3422500.0
BINTARO,JL ANGGREK VII,-6.2646387,106.7686309,3422500.0
BINTARO,JL BAKTI,-6.2777265,106.7466367,3745000.0
BINTARO,JL BHAKTI,-6.2596356,106.764857,3745000.0
BINTARO,JL BIMA,-6.2671229,106.7649275,4155000.0
BINTARO,JL BIMA BUNTU,-6.2668183,106.7646575,9759000.0
BINTARO,JL BIMA RAYA,-6.2671229,106.7649275,4155000.0
BINTARO,JL BINTARO,-6.2721487,106.7673453,5062000.0
BINTARO,JL BINTARO II,-6.2602912,106.7639624,5223000.0
BINTARO,JL BINTARO II/22,-6.2721487,106.7673453,3745000.0
