kota,kecamatan,kelurahan,nama_jalan,latitude,longitude
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL NIAGA HIJAU VII,-6.2824306,106.7745853
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL NIAGA HIJAU VIII,-6.2819826,106.7741691
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL PONDOK HIJAU,-6.2781639,106.7747795
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL PONDOK HIJAU II,-6.2781639,106.7747795
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL PONDOK HIJAU IV,-6.2789683,106.774569
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL PONDOK HIJAU VI,-6.2793978,106.7740725
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL PONDOK HIJAU VII,-6.2798791,106.7740591
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,PONDOK HIJAU II,-6.2781639,106.7747795
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,GEDUNG HIJAU,-6.2790832,106.7779148
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,GEDUNG HIJAU V,-6.2762799,106.7742857
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL GEDUNG HIJAU,-6.2790832,106.7779148
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL GEDUNG HIJAU III,-6.2759195,106.775355
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL GEDUNG HIJAU IV,-6.2758176,106.7749246
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL GEDUNG HIJAU IX,-6.2773756,106.7748396
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL GEDUNG HIJAU VII,-6.2764226,106.7746553
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL GEDUNG HIJAU VIII,-6.2768693,106.7746227
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,GEDUNG HIJAU I,-6.2791045,106.7755293
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL BUKIT HIJAU II,-6.2813763,106.776258
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL BUKIT HIJAU III,-6.2795181,106.7763871
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL BUKIT HIJAU VIII,-6.282503,106.7784604
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL LAPANGAN HIJAU,-6.2807896,106.7781655
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,ALAM ASRI,-6.2776832,106.7792959
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,ALAM ASRI I,-6.2791327,106.7801738
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL ALAM ASRI,-6.2776832,106.7792959
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL ALAM ASRI III,-6.2782069,106.7791455
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,ALAM ASRI VI,-6.2757454,106.7811925
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,ALAM ASRI XII/14,-6.2752947,106.779714
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL ALAM ASRI IX,-6.277087,106.7792579
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL ALAM ASRI VII,-6.2755541,106.7807084
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL ALAM ASRI VIII,-6.2754363,106.7802332
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL ALAM ASRI XII,-6.2752947,106.779714
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA PERMAI,-6.2762065,106.783701
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA PERMAI II,-6.2766477,106.7846793
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA PERMAI III,-6.2762065,106.783701
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA PERMAI IV,-6.2767654,106.7839957
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL TAMAN KENCANA PERMAI,-6.2762065,106.783701
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL TAMAN KENCANA PERMAI III,-6.2762065,106.783701
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,KENCANA PERMAI IV,-6.2767654,106.7839957
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA PERMAI VI,-6.2785848,106.7842338
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA PERMAI VII,-6.2786113,106.7822191
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA PERMAI VIII,-6.2792284,106.7820702
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL SEKOLAH DUTA RAYA,-6.2816871,106.7845046
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA INDAH,-6.2814114,106.7856544
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA INDAH II,-6.2796296,106.786138
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA INDAH IV,-6.2779235,106.7878309
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL SEKOLAH DUTA,-6.2816871,106.7845046
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL SEKOLAH KENCANA,-6.2760699,106.7850946
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL SEKOLAH KENCANA II,-6.2798502,106.7853025
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL SEKOLAH KENCANA III,-6.2811063,106.7861954
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL TAMAN KENCANA INDAH,-6.2814114,106.7856544
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,KENCANA INDAH I,-6.277922,106.7868904
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,BUKIT GOLF UTAMA,-6.2721913,106.7873655
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL BUKIT GOLF II,-6.2720087,106.7893618
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL BUKIT GOLF UTAMA,-6.2721913,106.7873655
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL SEKOLAH KENCANA IV,-6.2760699,106.7850946
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,SEKOLAH KENCANA IV,-6.2760699,106.7850946
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL KENCANA INDAH III,-6.2787513,106.7871107
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL TEROGONG KECIL,-6.2830376,106.7874314
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,DUTA INDAH II,-6.2858999,106.7857702
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL DUTA INDAH,-6.289541,106.7854022
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL DUTA INDAH III,-6.2872202,106.7850977
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL SEKOLAH DUTA II,-6.2852284,106.7840437
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL DUTA PERMAI,-6.2862017,106.7830161
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL DUTA PERMAI III,-6.2851321,106.7837274
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL DUTA PERMAI VII,-6.2851065,106.7844741
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL DUTA PERMAI VIII,-6.284303,106.78604
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL SEKOLAH DUTA III,-6.2830995,106.7846313
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL SEKOLAH DUTA IV,-6.2823972,106.7844042
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,SEKOLAH DUTA RAYA,-6.2816871,106.7845046
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,DUTA NIAGA II,-6.2895999,106.7813193
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL DUTA NIAGA,-6.2890651,106.7841394
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL DUTA NIAGA III,-6.2897409,106.7853507
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL DUTA NIAGA RAYA,-6.2883871,106.7810149
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL LEBAK BULUS,-6.2892534,106.770874
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL NIAGA DUTA RAYA,-6.2883871,106.7810149
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL METRO DUTA,-6.2851236,106.7812548
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL METRO DUTA NIAGA,-6.2851236,106.7812548
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL SEKOLAH DUTA VI,-6.2822667,106.7830288
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL METRO INDAH,-6.2885343,106.7780891
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL TAMAN DUTA,-6.2820863,106.7817227
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,BUKIT HIJAU VIII,-6.282503,106.7784604
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL BUKIT HIJAU IX,-6.2839864,106.7793039
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL NIAGA HIJAU RAYA,-6.2845871,106.7772706
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL BUKIT HIJAU IV,-6.2812532,106.776297
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL BUKIT HIJAU VI,-6.2832279,106.7772256
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL BUKIT HIJAU VII,-6.2832279,106.7772256
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL LENGKONG BUKIT HIJAU II,-6.2813763,106.776258
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL LENGKONG BUKIT HIJAU III,-6.2808477,106.7764061
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL LENGKONG BUKIT HIJAU IV,-6.2802763,106.7760314
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL NIAGA HIJAU II,-6.284951,106.776879
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,JL NIAGA HIJAU IV,-6.2835385,106.7756047
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,NIAGA HIJAU I,-6.281754,106.7733204
JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,PONDOK INDAH RESIDENCE,-6.264758,106.7804468
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL PANJANG,-6.2323508,106.7718878
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL PERMATA HIJAU,-6.2284281,106.7666401
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL PERMATA HIJAU II,-6.2288865,106.7697173
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL PERSATUAN AMAL,-6.2272271,106.770052
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL PERSATUAN AMAL MULIA,-6.2272271,106.770052
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL.PERSATUAN AMAL MULIA,-6.2272271,106.770052
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,PERMATA HIJAU,-6.221427,106.7832479
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,PERMATA HIJAU II,-6.2288865,106.7697173
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,PERSATUAN AMAL MULIA,-6.2272271,106.770052
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,AL IKHLAS,-6.227451,106.7738879
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,CIDODOL,-6.2294076,106.7765107
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL CIDODOL,-6.2294076,106.7765107
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL IKHLAS,-6.227451,106.7738879
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP CIDODOL,-6.2294076,106.7765107
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RAWA,-6.2275017,106.7837263
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RW 06,-6.2299361,106.77310925432688
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RW 6,-6.2108922,106.7923524
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG HANKAM,-6.2277633,106.7779335
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL GROGOL SELATAN,-6.1830744,106.7871748
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL HAJI AWI,-6.2286565,106.7754874
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL HANKAM,-6.2277633,106.7779335
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL KEBAYORAN LAMA,-6.2308999,106.7803086
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL KEBAYORAN LAMA RAYA,-6.2362095,106.7805446
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL LOKA PERMAI,-6.2287345,106.7739116
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RAWA KEMIRI,-6.2284492,106.7778386
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RAYA KEBAYORAN LAMA,-6.225458,106.7785022
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KL CIDODOL,-6.2294076,106.7765107
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP LOKA PERMAI,-6.2287345,106.7739116
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RW 11,-6.2108922,106.7923524
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,.L KWENI,-6.2281436,106.7792333
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG TABAH,-6.2269326,106.7792787
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL KEBON NANAS,-6.2233293,106.7796786
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL KWENI,-6.2281436,106.7792333
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL KWENI 10,-6.2281436,106.7792333
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL LIMO,-6.2259422,106.7859269
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL LIMO-,-6.2259422,106.7859269
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RAWA SIMPRUG,-6.2275017,106.7837263
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RW 10,-6.22796405,106.78108409846246
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SEHA,-6.2285921,106.7818553
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SEHA II,-6.228004,106.7810631
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL TABAH,-6.2269326,106.7792787
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KEBAYORAN LAMA,-6.2308999,106.7803086
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KEBON NANAS,-6.2233293,106.7796786
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP KEBON NANAS,-6.2233293,106.7796786
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RAWA 10,-6.2305761,106.7836161
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RW,-6.2108922,106.7923524
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RW 10,-6.2108922,106.7923524
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RW10,-6.2108922,106.7923524
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP/RW 10,-6.2108922,106.7923524
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KWENI,-6.2281436,106.7792333
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,SEHA II,-6.228004,106.7810631
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG SEHA,-6.2285921,106.7818553
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG I,-6.2275017,106.7837263
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG RAWA SIMPRUG,-6.2275017,106.7837263
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG RAWA SIMPRUG II,-6.2279606,106.784875
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG RAWA SIMPRUG III,-6.2283552,106.7856931
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG RAWA SIMPRUG IV,-6.2296663,106.7842977
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG SIMPRUG,-6.223913,106.790961
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RAWA SIMPRUG II,-6.2279606,106.784875
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RAWA SIMPRUG III,-6.2283552,106.7856931
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RAWA SIMPRUG IV,-6.2296663,106.7842977
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL TENTARA PELAJAR,-6.2259494,106.7885198
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RAWA 05,-6.2275017,106.7837263
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RAWA SIMPRUG,-6.2275017,106.7837263
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RAWA SIMPRUG III,-6.2283552,106.7856931
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,RAWA SIMPRUG,-6.2275017,106.7837263
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL KEMANDORAN VIII,-6.2128386,106.7864603
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL PATAL SENAYAN,-6.2210997,106.7950565
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF,-6.223913,106.790961
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF I,-6.226574,106.7948677
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF II,-6.2279565,106.7939706
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF III,-6.2260689,106.7928017
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF IX,-6.2244219,106.7942397
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF VIII,-6.2256995,106.7913278
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF X,-6.2240529,106.7942299
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF XIII,-6.224165,106.7916923
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF XIV,-6.223913,106.790961
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG VIII,-6.233159,106.7850459
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,SIMPRUG GOLF I,-6.226574,106.7948677
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,SIMPRUG GOLF XIV,-6.223913,106.790961
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,SIMPRUG GOLF XV,-6.2251381,106.7920393
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,HANG LEKIR I,-6.2293518,106.7947061
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP SIMPRUG,-6.223913,106.790961
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL GOLF II,-6.2279565,106.7939706
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF IV,-6.2271495,106.7934715
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF V,-6.2261027,106.7936002
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF VII,-6.2261101,106.7941729
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG II,-6.2279606,106.784875
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL TERUSAN HANG LEKIR,-6.2300366,106.7919708
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL TERUSAN HANG LEKIR II,-6.2306776,106.7936218
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL TERUSAN HANG LEKIR III,-6.2300797,106.7933984
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL TERUSAN HANG LEKIR IV,-6.2295351,106.7937371
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL TERUSAN HANG LEKIR VI,-6.2300366,106.7919708
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL.SIMPRUG GOLF II,-6.2279565,106.7939706
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RW 08,-6.2108922,106.7923524
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RW 09,-6.2297994,106.78507954497093
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,SIMPRUG GOLF VIII,-6.2255715,106.7915323
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,TERUSAN HANG LEKIR I,-6.2293518,106.7947061
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,TERUSAN HANG LEKIR VI,-6.2300366,106.7919708
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL KUMALA,-6.2147284,106.7843279
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG,-6.223913,106.790961
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF XVI,-6.2251381,106.7920393
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF XVII,-6.2261586,106.7903639
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GOLF XVIII,-6.2268219,106.7900743
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL. SIMPRUG GOLF II,-6.2279565,106.7939706
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,SIMPRUG GOLF II,-6.2279565,106.7939706
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL ARTERI,-6.218901,106.7785467
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL ARTERI KEBAYORAN LAMA,-6.218901,106.7785467
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GARDEN,-6.233159,106.7850459
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG GARDEN II,-6.2322307,106.7873347
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG V,-6.2261027,106.7936002
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,0L RAWA SIMPRUG IX,-6.2312038,106.784589
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG RAWA SIMPRUG IX,-6.2312038,106.784589
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG RAWA SIMPRUG VII,-6.2307534,106.7850454
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG RAWA SIMPRUG VIII,-6.2305895,106.7838518
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL KUBUR ISLAM,-6.2312802,106.7821245
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RAWA SIMPRUG IX,-6.2312038,106.784589
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RAWA SIMPRUG VI,-6.2296389,106.7847629
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RAWA SIMPRUG VII,-6.2307534,106.7850454
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL RAWA SIMPRUG VIII,-6.2305895,106.7838518
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL SIMPRUG X,-6.2240529,106.7942299
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RAWA III,-6.2283552,106.7856931
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RW 01,-6.2335378,106.78230897565746
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KP RW 05,-6.2269287,106.7859284475646
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,KUBUR ISLAM,-6.2312802,106.7821245
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,RAWA SIMPRUG 41,-6.2275017,106.7837263
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,RAWA SIMPRUG III,-6.2283552,106.7856931
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,RAWA SIMPRUG IX,-6.2312038,106.784589
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,RAWA SIMPRUG VI,-6.2296389,106.7847629
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,RAWA SIMPRUG VIII,-6.2305895,106.7838518
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,BUNTU,-6.2301795,106.7799843
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG BUNTU,-6.2301795,106.7799843
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,GG RAWA KEMIRI,-6.2284492,106.7778386
JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,JL BUNTU,-6.2301795,106.7799843
