,name,url,stars,count_reviews
428,RS Mayapada Jakarta,"https://www.google.com/maps/place/RS+Mayapada+Jakarta+Selatan+Tower+2/@-6.2976968,106.7830526,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f1cd23881501:0x49197b6320686995!8m2!3d-6.2976968!4d106.7856275!16s%2Fg%2F11gycdxfbh","Bintang 3,7",23 ulasan
429,RS Mayapada Kuningan,"https://www.google.com/maps/place/MOM+N+JO+RS+Mayapada+Kuningan/@-6.208428,106.7824432,15z/data=!4m6!3m5!1s0x2e69f3dbd4c083ff:0x85532599c3152780!8m2!3d-6.2184752!4d106.8319234!16s%2Fg%2F11py6_4ykd","Bintang 4,8",23 ulasan
430,RS Medistra,"https://www.google.com/maps/place/Rumah+Sakit+Medistra/@-6.2397217,106.8312558,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f3c3c9e135e3:0x1be52c1cc47bd52b!8m2!3d-6.2397217!4d106.8338307!16s%2Fg%2F1226sl43","Bintang 4,1",836 ulasan
431,RS MMC Jakarta,"https://www.google.com/maps/place/RS+MMC/@-6.208428,106.7824432,15z/data=!4m6!3m5!1s0x2e69f1556ebfd0b1:0xf5904baf37a55273!8m2!3d-6.2198637!4d106.8323987!16s%2Fg%2F11c2nkmcj1","Bintang 4,0",412 ulasan
432,RS Petukangan,"https://www.google.com/maps/place/Rumah+Sakit+Petukangan/@-6.208428,106.7824432,15z/data=!4m6!3m5!1s0x2e69f0c1727fabd3:0xf64d544eb17493fe!8m2!3d-6.2368921!4d106.7516947!16s%2Fg%2F1tfljk02","Bintang 3,6",295 ulasan
433,RS Prikasih,"https://www.google.com/maps/place/Rumah+Sakit+Prikasih/@-6.3147011,106.7912588,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ee3d8b929c55:0x5368e1efa8190ce0!8m2!3d-6.3147011!4d106.7938337!16s%2Fg%2F1v_swrdy","Bintang 3,9",780 ulasan
434,RS Prof. dr. Moestopo,"https://www.google.com/maps/place/Rumah+Sakit+Gigi+Dan+Mulut+Prof.+Dr.+Moestopo+(Beragama)/@-6.2591667,106.762554,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f0ff4b0880b3:0x364734e6a730d02e!8m2!3d-6.2591667!4d106.7651289!16s%2Fg%2F11dxdf2zt3","Bintang 4,3",18 ulasan
435,RS Pusat Pertamina,"https://www.google.com/maps/place/Rumah+Sakit+Pusat+Pertamina/@-6.2399349,106.7906262,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f1154bd2136f:0x7e77a1cc528bf204!8m2!3d-6.2399349!4d106.7932011!16s%2Fg%2F1tglcv6h","Bintang 4,1",911 ulasan
436,RS Setia Mitra,"https://www.google.com/maps/place/Rumah+Sakit+Setia+Mitra/@-6.2812228,106.79326,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f1eaf2886893:0x8ccb83a34f434548!8m2!3d-6.2812228!4d106.7958349!16s%2Fg%2F1tfn5y_w","Bintang 2,9",452 ulasan
437,RS Siaga Raya,"https://www.google.com/maps/place/Rumah+Sakit+Siaga+Raya/@-6.2729066,106.836669,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f23929c17f43:0x672394ffa132df85!8m2!3d-6.2729066!4d106.8392439!16s%2Fg%2F1tcwz0cv","Bintang 4,6",490 ulasan
438,RS Siloam Asri,"https://www.google.com/maps/place/Siloam+Hospitals+ASRI/@-6.2544599,106.8297212,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f3cd969cfb57:0x5f4dafe91e421833!8m2!3d-6.2544599!4d106.8322961!16s%2Fg%2F11bvzrz8q2","Bintang 4,0",927 ulasan
439,RS Siloam Semanggi,"https://www.google.com/maps/place/MRCCC+Siloam+Hospitals+Semanggi/@-6.2190942,106.8146437,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f15508fc71f1:0x508c6ff6b817c346!8m2!3d-6.2190942!4d106.8172186!16s%2Fg%2F11bc7ptl0d","Bintang 3,9",2.188 ulasan
440,RS Siloam TB Simatupang,"https://www.google.com/maps/place/Siloam+Hospitals+TB+Simatupang/@-6.2922669,106.781868,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f1daf170dcab:0xfa9eef08dab4559!8m2!3d-6.2922669!4d106.7844429!16s%2Fg%2F12qfz67vh","Bintang 4,2",1.710 ulasan
441,RS Tebet,"https://www.google.com/maps/place/RUMAH+SAKIT+TEBET/@-6.2428049,106.8476129,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f3abc7803ddb:0x852cfd6ca646d4a9!8m2!3d-6.2428049!4d106.8501878!16s%2Fg%2F1tcynbp8","Bintang 4,7",1.664 ulasan
442,RS Tria Dipa,"https://www.google.com/maps/place/Rumah+Sakit+Tria+Dipa/@-6.2508174,106.8393142,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f3b6374dab6d:0xe00a09537de547d!8m2!3d-6.2508174!4d106.8418891!16s%2Fg%2F1tdk7h19","Bintang 3,3",292 ulasan
443,RS Yadika Kebayoran Lama,"https://www.google.com/maps/place/RS+Yadika+Kebayoran+Lama/@-6.2551136,106.7750808,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f1abc64b72f3:0xe254edecf935491!8m2!3d-6.2551136!4d106.7776557!16s%2Fg%2F1tds99lp","Bintang 4,1",312 ulasan
444,RSIA Andhika,"https://www.google.com/maps/place/RSU+Andhika/@-6.3442407,106.8117397,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ee81720f5907:0x5cff62a4c9bff169!8m2!3d-6.3442407!4d106.8143146!16s%2Fg%2F1tf7_03r","Bintang 4,2",652 ulasan
445,RSIA Asih,"https://www.google.com/maps/search/rsia+asih/@-6.2090242,106.5362179,11z/data=!3m1!4b1","Bintang 4,4 2.113 Ulasan","Bintang 4,4 2.113 Ulasan"
446,RSIA Budhi Jaya,"https://www.google.com/maps/place/Rumah+Sakit+Ibu+dan+Anak+Budhi+Jaya/@-6.2188959,106.8425055,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f38a52f81949:0xce7fe62b16140512!8m2!3d-6.2188959!4d106.8450804!16s%2Fg%2F1tgkqsh2","Bintang 4,0",142 ulasan
447,RSIA Kartini,"https://www.google.com/maps/place/Kartini+Hospital/@-6.2383065,106.7672563,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f122213327f7:0xffdbad7da7bf44f1!8m2!3d-6.2383065!4d106.7698312!16s%2Fg%2F1w6ws5d9","Bintang 4,0",472 ulasan
448,RSIA Kemang Medical Care,"https://www.google.com/maps/place/RSIA+Kemang+Medical+Care/@-6.2861621,106.8166354,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f21d8e4f26e1:0xbe2e4c03477e63a8!8m2!3d-6.2861621!4d106.8192103!16s%2Fg%2F1xc60klz","Bintang 3,9",321 ulasan
449,RSIA Panti Nugeraha,"https://www.google.com/maps/@-6.208428,106.7824432,15z/data=!10m2!1e2!2e12",,
450,RSU Zahirah,"https://www.google.com/maps/place/Rumah+Sakit+Umum+Zahirah/@-6.3356887,106.8209434,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69edd3edb84d21:0x58e186ff58dc127!8m2!3d-6.3356887!4d106.8235183!16s%2Fg%2F1hm3th09y","Bintang 3,3",636 ulasan
451,RSUD Cipayung,"https://www.google.com/maps/place/RSUD+Cipayung/@-6.3072731,106.9028292,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ed4e10cadee3:0xa60e968747f88d4a!8m2!3d-6.3072731!4d106.9054041!16s%2Fg%2F11f3xpf700","Bintang 3,8",222 ulasan
452,RSUD Ciracas,"https://www.google.com/maps/place/RSUD+Ciracas/@-6.345612,106.8712382,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ecfb070d92eb:0xf5d7943ebbb7776e!8m2!3d-6.345612!4d106.8738131!16s%2Fg%2F1tpb8dfq","Bintang 3,5",289 ulasan
453,RSUD Kramatjati,"https://www.google.com/maps/place/RSUD+Kramat+Jati/@-6.2867267,106.8596962,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f263d6987e59:0x2ded176ffd4d7555!8m2!3d-6.2867267!4d106.8622711!16s%2Fg%2F1jky3_txs","Bintang 3,9",424 ulasan
454,RSUD Matraman,"https://www.google.com/maps/place/Rsud+Matraman,+Utan+Kayu+Sel.,+Kec.+Matraman,+Kota+Jakarta+Timur,+Daerah+Khusus+Ibukota+Jakarta/@-6.2064522,106.8636286,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f487e8c51ac7:0x6fdf77c747b0f1ce!8m2!3d-6.2064522!4d106.8662035!16s%2Fg%2F11p10ds58z",,
455,RS Adhyaksa,"https://www.google.com/maps/place/Rs+Adhyaksa+Loka,+Jl.+Raya+Mabes+Hankam,+RT.7%2FRW.2,+Ceger,+Kec.+Cipayung,+Kota+Jakarta+Timur,+Daerah+Khusus+Ibukota+Jakarta+13820/@-6.3078373,106.8901166,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ed4337971a23:0xee6bb043384d0!8m2!3d-6.3075969!4d106.8929779!16s%2Fg%2F11bvtf_tn5","Bintang 4,2 763 Ulasan","Bintang 4,2 763 Ulasan"
456,RS Admira,"https://www.google.com/maps/place/Rs+Umum+Admira/@-6.1769511,106.8914289,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f4ded6e1aaab:0x126599b1e6fcff50!8m2!3d-6.1769511!4d106.8940038!16s%2Fg%2F11qg96y43t","Bintang 3,6 454 Ulasan","Bintang 3,6 454 Ulasan"
457,RS Al-Fauzan,"https://www.google.com/maps/place/Rumah+Sakit+Umum+Al-Fauzan/@-6.2997227,106.8666778,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ed7e6bffe01d:0xccb3046e54e07a26!8m2!3d-6.2997227!4d106.8692527!16s%2Fg%2F11b6q41rb9","Bintang 4,1",72 ulasan
458,RS Antam Medika,"https://www.google.com/maps/place/Rumah+Sakit+Antam+Medika/@-6.1927555,106.9001282,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f4c836f9e71b:0xfa6245605f90e025!8m2!3d-6.1927555!4d106.9027031!16s%2Fg%2F1ptz4nzm5","Bintang 3,8",460 ulasan
459,RS Bedah Rawamangun,"https://www.google.com/maps/place/Rumah+Sakit+Khusus+Bedah+Rawamangun/@-6.1963893,106.8829418,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f494e478a73b:0xe2511435c44705f9!8m2!3d-6.1963893!4d106.8855167!16s%2Fg%2F11b8v8d2gj","Bintang 3,4",184 ulasan
460,RS Bina Waluya,"https://www.google.com/maps/place/Rumah+Sakit+Jantung+Binawaluya/@-6.3083197,106.8680732,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ed0a9166b1a9:0xf0be2c91ae60e506!8m2!3d-6.3083197!4d106.8706481!16s%2Fg%2F1tdtxwyz","Bintang 4,4",163 ulasan
461,RS Columbia Asia Pulomas,"https://www.google.com/maps/place/RSKB+Columbia+Asia+Pulomas/@-6.1821006,106.888708,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f520409bf309:0x80ad5428e91990ce!8m2!3d-6.1821006!4d106.8912829!16s%2Fg%2F11r8zjzpf","Bintang 4,3",1.466 ulasan
462,RS Dharma Nugraha,"https://www.google.com/maps/place/Rs.Dharma+Nugraha:Unit+Gawat+Darurat+(+UGD+)/@-6.19649,106.8827791,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f495232e0f13:0x8bc89cf401f3f16b!8m2!3d-6.19649!4d106.885354!16s%2Fg%2F11bw3dkmp1","Bintang 5,0 1 Ulasan","Bintang 5,0 1 Ulasan"
463,RS dr. Esnawan Antariksa,"https://www.google.com/maps/place/Rumah+Sakit+Angkatan+Udara+Dr.+Esnawan+Antariksa/@-6.2570286,106.8891622,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f2df0c7a8435:0xfc3149a9df31be66!8m2!3d-6.2570286!4d106.8917371!16s%2Fg%2F1td101wf","Bintang 4,5",838 ulasan
464,RS dr. Euis,"https://www.google.com/maps/place/Rumah+Sakit+Umum+Dr.+Euis/@-6.2453788,106.9402988,17z/data=!3m1!4b1!4m6!3m5!1s0x2e698ce43215abb1:0xa62759407c52fbe9!8m2!3d-6.2453788!4d106.9428737!16s%2Fg%2F1pzqfh3cp","Bintang 4,2",16 ulasan
465,RS Duren Sawit,"https://www.google.com/maps/place/RSKD+Duren+Sawit/@-6.2317751,106.9071263,17z/data=!3m1!4b1!4m6!3m5!1s0x2e698cb4f77af937:0x38ea9245c97c930c!8m2!3d-6.2317751!4d106.9097012!16s%2Fg%2F1td8dx1v","Bintang 3,8",444 ulasan
466,RS Haji Jakarta,"https://www.google.com/maps/place/Rumah+Sakit+Haji+Jakarta/@-6.2898748,106.8867052,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f2a2703cc7b9:0x3fbd00858d77281a!8m2!3d-6.2898748!4d106.8892801!16s%2Fg%2F11bz__ptzl","Bintang 3,5",523 ulasan
467,RS Harapan Bunda,"https://www.google.com/maps/place/RS.+Harapan+Bunda/@-6.30196,106.8654551,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ed7ed8f31a5f:0x6a5464df32a74440!8m2!3d-6.30196!4d106.86803!16s%2Fg%2F1hc27m341","Bintang 3,9",131 ulasan
468,RS Harapan Jayakarta,"https://www.google.com/maps/place/RS+Harapan+Jayakarta/@-6.1949967,106.9036572,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f4b60b70e7fd:0xb43e6f5c19534ede!8m2!3d-6.1949967!4d106.9062321!16s%2Fg%2F1tfhjqpv","Bintang 3,0",354 ulasan
469,RS Harum Sisma Medika,"https://www.google.com/maps/place/Rs.+Harum+Sisma+Medika,+Cipinang+Melayu,+Kec.+Makasar,+Kota+Jakarta+Timur,+Daerah+Khusus+Ibukota+Jakarta/@-6.2479802,106.9073361,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f32cfc9aa0a7:0xe36911cca5d61271!8m2!3d-6.2479802!4d106.909911!16s%2Fg%2F11qh317kfq","Bintang 4,3 3 Ulasan","Bintang 4,3 3 Ulasan"
470,RS Hermina Jatinegara,"https://www.google.com/maps/place/Rs.+Hermina+Jatinegara,+Kp.+Melayu,+Kecamatan+Jatinegara,+Kota+Jakarta+Timur,+Daerah+Khusus+Ibukota+Jakarta+13320/@-6.2207701,106.8623032,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f381fe777b41:0xd809e56f55d3e0b2!8m2!3d-6.2207701!4d106.8648781!16s%2Fg%2F11qh319y80",,
471,RS Islam Jakarta Pondokkopi,"https://www.google.com/maps/search/rs+islam+jakarta+pondok+kopi/@-6.22044,106.9378601,17z/data=!3m1!4b1","Bintang 3,9 98 Ulasan","Bintang 3,9 98 Ulasan"
472,RS Islam Klender,"https://www.google.com/maps/place/Rumah+Sakit+Jiwa+Islam+Klender/@-6.2221307,106.9305396,17z/data=!3m1!4b1!4m6!3m5!1s0x2e698ca2e32007df:0x5f61b559bcce8aa6!8m2!3d-6.2221307!4d106.9331145!16s%2Fg%2F1pzwy8llr","Bintang 3,7",134 ulasan
473,RS Jantung Jakarta,"https://www.google.com/maps/place/Rumah+Sakit+Jantung+Jakarta/@-6.2002569,106.8527538,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f47ee36a794d:0x9b8fa828bcfb7c9!8m2!3d-6.2002569!4d106.8553287!16s%2Fg%2F12qh56bv1","Bintang 4,7",1.307 ulasan
474,RS Kartika Pulomas,"https://www.google.com/maps/place/Rumah+Sakit+Kartika+Pulomas-+Instalasi+Gawat+Darurat+Rumah+Sakit+Kartika+Pulomas/@-6.1761579,106.8825485,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f4e1b7164103:0xb949607bdec74015!8m2!3d-6.1761579!4d106.8851234!16s%2Fg%2F11cn68_hfl","Bintang 3,1",172 ulasan
475,RS Ketergantungan Obat,"https://www.google.com/maps/place/Ketergantungan+Obat+Hospital,+Jl.+R+S+Fatmawati+Cilandak,+RT.12%2FRW.2,+Cibubur,+Kec.+Ciracas,+Kota+Jakarta+Timur,+Daerah+Khusus+Ibukota+Jakarta+13720/@-6.3469159,106.8698506,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ecfa409d6c35:0xc33853ee4b9bee98!8m2!3d-6.3472213!4d106.8722312!16s%2Fg%2F11bvtdldyh","Bintang 4,1 180 Ulasan","Bintang 4,1 180 Ulasan"
476,RS Mediros,"https://www.google.com/maps/place/Rumah+Sakit+Mediros,+Jl.+Perintis+Kemerdekaan,+RT.1%2FRW.1,+Pulo+Gadung,+Kec.+Pulo+Gadung,+Kota+Jakarta+Timur,+Daerah+Khusus+Ibukota+Jakarta+13260/@-6.1798748,106.901146,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f4d1242783bf:0x60cd52e1a34a3484!8m2!3d-6.1798748!4d106.9037209!16s%2Fg%2F11bw2457bt","Bintang 3,6 85 Ulasan","Bintang 3,6 85 Ulasan"
477,RS Ridwan Meuraksa,"https://www.google.com/maps/place/RS+Ridwan+Meuraksa+Hemodialisa/@-6.2941843,106.8796939,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f309fea0ef27:0x994d8348219991d9!8m2!3d-6.2941843!4d106.8822688!16s%2Fg%2F11rrv4cw8l","Bintang 3,2",11 ulasan
478,RS Olahraga Nasional,"https://www.google.com/maps/place/Rumah+Sakit+Olahraga+Nasional/@-6.368591,106.8901863,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69ecc042ef8e39:0x16f7726dc4530313!8m2!3d-6.368591!4d106.8927612!16s%2Fg%2F1q6q9y6_t","Bintang 4,6",81 ulasan
479,RS Omni Pulomas,"https://www.google.com/maps/search/rs+omni+pulomas/@-6.1802355,106.8819336,17z/data=!3m1!4b1","Bintang 4,3 1.010 Ulasan","Bintang 4,3 1.010 Ulasan"
480,RS Pengayoman Cipinang,"https://www.google.com/maps/place/RS+Pengayoman+Cipinang/@-6.2151391,106.8810422,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f4b02de98dd9:0x2bedebfddebd3601!8m2!3d-6.2151391!4d106.8836171!16s%2Fg%2F1pzrvj6gl","Bintang 3,9",52 ulasan
481,RS Premier Jatinegara,"https://www.google.com/maps/place/RS+Premier+Jatinegara/@-6.2216352,106.8661001,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f3fd523acfe7:0x84294ea26f2a1f85!8m2!3d-6.2216352!4d106.868675!16s%2Fg%2F11h4kc_2j3","Bintang 3,5",544 ulasan
482,RS Pusdikkes,"https://www.google.com/maps/search/rs+pusdikkes+kramat+jati/@-6.2767365,106.8665843,17z/data=!3m1!4b1","Bintang 3,7 143 Ulasan","Bintang 3,7 143 Ulasan"
483,RS SMEC Jakarta,"https://www.google.com/maps/search/rs+smec+jakarta/@-6.2084215,106.7103404,12z/data=!3m1!4b1","Bintang 4,0 182 Ulasan","Bintang 4,0 182 Ulasan"
484,RS Universitas Kristen Indonesia,"https://www.google.com/maps/search/rs+universitas+kristen+indonesia/@-6.2497149,106.8711283,18z/data=!3m1!4b1","Bintang 5,0 1 Ulasan","Bintang 5,0 1 Ulasan"
485,RS Yadika Pondokbambu,"https://www.google.com/maps/place/Rumah+Sakit+Yadika+Pondok+Bambu/@-6.2372115,106.8964661,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f33837e20f53:0x999d5bed8ce0523f!8m2!3d-6.2372115!4d106.899041!16s%2Fg%2F1v1m99kk","Bintang 4,2",913 ulasan
486,RSIA Alvernia Agusta,"https://www.google.com/maps/place/Alvernia+Agusta/@-6.1937598,106.889023,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f4c9cb2f393f:0x2187956c0a03abb9!8m2!3d-6.1937598!4d106.8915979!16s%2Fg%2F1tgldftt","Bintang 4,2",59 ulasan
487,RSIA Bunda Aliyah Pondokbambu,"https://www.google.com/maps/place/Alia+Hospital+Jakarta+Timur/@-6.2332843,106.894674,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f34770aad715:0xe08360193e477ce6!8m2!3d-6.2332843!4d106.8972489!16s%2Fg%2F11cnbk9jx2","Bintang 3,9",1.424 ulasan
488,RSIA El-Shama,"https://www.google.com/maps/@-6.208428,106.7824432,15z/data=!10m2!1e2!2e12",,
489,RSIA Restu Kasih,"https://www.google.com/maps/place/RS+Restu+Kasih/@-6.2655718,106.8639513,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f2f8178362b7:0x592bc4c105e30e9b!8m2!3d-6.2655718!4d106.8665262!16s%2Fg%2F11b8_wb7q3","Bintang 3,4",1.746 ulasan
490,RSIA Sammrie Basra,"https://www.google.com/maps/place/RSIA+SamMarie+Basra/@-6.2293179,106.8946887,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f34433105fb1:0x366835cb4574067!8m2!3d-6.2293179!4d106.8972636!16s%2Fg%2F1tdrnw3y","Bintang 4,4",297 ulasan
491,RSIA Sayyida,"https://www.google.com/maps/place/RSIA+Sayyidah/@-6.2303997,106.9227888,17z/data=!3m1!4b1!4m6!3m5!1s0x2e698cb9eb9f51b7:0xc92093ed51186a5e!8m2!3d-6.2303997!4d106.9253637!16s%2Fg%2F1v90f5t6","Bintang 4,1",201 ulasan
492,RSUD Cilincing,"https://www.google.com/maps/place/RSUD+Cilincing/@-6.1130193,106.9237312,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a2017c8743295:0xa5b9243383dc3aad!8m2!3d-6.1130193!4d106.9263061!16s%2Fg%2F1tfn50xk","Bintang 4,7",1.502 ulasan
493,RSUD Pademangan,"https://www.google.com/maps/place/RSUD+PADEMANGAN/@-6.132825,106.8374721,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1e1fa2118e81:0xfe2535d0f4d00f3e!8m2!3d-6.132825!4d106.840047!16s%2Fg%2F11b88mpj0q","Bintang 4,5",523 ulasan
494,RSUD Tanjungpriok,"https://www.google.com/maps/place/RSUD+Tanjung+Priok/@-6.1162048,106.8862664,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1fea7f039197:0xde0f1036253f9bb7!8m2!3d-6.1162048!4d106.8888413!16s%2Fg%2F11c1sb8kv6","Bintang 4,1",332 ulasan
495,RSUD Tugu Koja,"https://www.google.com/maps/place/RUMAH+SAKIT+UMUM+DAERAH+TUGU+KOJA/@-6.127472,106.9045007,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1ff9504cd945:0xcd7356564c9971b1!8m2!3d-6.127472!4d106.9070756!16s%2Fg%2F1tgv9fms","Bintang 4,5",795 ulasan
496,RS Atma Jaya,"https://www.google.com/maps/search/rs+atma+jaya/@-6.1261717,106.7901447,17z/data=!3m1!4b1","Bintang 4,3 95 Ulasan","Bintang 4,3 95 Ulasan"
497,RS Duta Indah,"https://www.google.com/maps/place/Rumah+Sakit+Duta+Indah/@-6.1384578,106.7812044,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f1c8964c7823:0x2085d6c2ae39a292!8m2!3d-6.1384578!4d106.7837793!16s%2Fg%2F1ydpvbyzx","Bintang 4,4",2.025 ulasan
498,RS Hermina Podomoro,"https://www.google.com/maps/place/RSU+Hermina+Podomoro/@-6.1455087,106.8589036,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f59d29ce2e07:0xa62384843ac3a264!8m2!3d-6.1455087!4d106.8614785!16s%2Fg%2F1tj63dtf","Bintang 4,6",2.288 ulasan
499,RS Islam Jakarta Sukapura,"https://www.google.com/maps/place/RS+Islam+Jakarta+Sukapura/@-6.1397922,106.9182499,17z/data=!3m1!4b1!4m6!3m5!1s0x2e698aaef96917e7:0xc92bd732dcc2d570!8m2!3d-6.1397922!4d106.9208248!16s%2Fg%2F1tfy4tks","Bintang 3,8",616 ulasan
500,RS Mitra Keluarga Kelapagading,"https://www.google.com/maps/place/Rumah+Sakit+Mitra+Keluarga+Kelapa+Gading/@-6.1520317,106.8947874,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f54708b52455:0xee09ba21181ebb71!8m2!3d-6.1520317!4d106.8973623!16s%2Fg%2F1tk1w518","Bintang 4,5",3.015 ulasan
501,RS Primasana,"https://www.google.com/maps/place/RS.+Mata+JEC-Primasana+@Tj.+Priok/@-6.1142432,106.8871668,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1feabf45f8df:0x903e73ec1bd8970!8m2!3d-6.1142432!4d106.8897417!16s%2Fg%2F11dxqn5xby","Bintang 4,2",315 ulasan
502,RS Royal Progress,"https://www.google.com/maps/place/Rumah+Sakit+Royal+Progress/@-6.1393517,106.8629441,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f57f56cb100f:0x6308e1901764a5ac!8m2!3d-6.1393517!4d106.865519!16s%2Fg%2F1td0jtqh","Bintang 3,7",813 ulasan
503,RSIA Family,"https://www.google.com/maps/place/Rumah+Sakit+Ibu+Dan+Anak+Family/@-6.1336838,106.7879143,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1d8bae89e48b:0xe71a226d29fd8f62!8m2!3d-6.1336838!4d106.7904892!16s%2Fg%2F1td8w75h","Bintang 4,0",283 ulasan
504,RSIA Grand Family,"https://www.google.com/maps/place/Rumah+Sakit+Ibu+dan+Anak+Grand+Family/@-6.1229641,106.7362202,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1d4428195f4d:0xa0bbf63ab7e824bc!8m2!3d-6.1229641!4d106.7387951!16s%2Fg%2F1pv6y_ctl","Bintang 4,2",421 ulasan
505,RSIA Santo Yusuf,"https://www.google.com/maps/place/RSIA+Santo+Yusuf/@-6.1171359,106.878929,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1fc6c0bb7027:0xb89a6065fa361e03!8m2!3d-6.1171359!4d106.8815039!16s%2Fg%2F11b824g2q2","Bintang 3,4",132 ulasan
506,RSU Firdaus,"https://www.google.com/maps/place/RS+Firdaus/@-6.1561594,106.9205989,17z/data=!3m1!4b1!4m6!3m5!1s0x2e698acf571cfcbb:0xfd850be92e5c0742!8m2!3d-6.1561594!4d106.9231738!16s%2Fg%2F1hf5yrdvs","Bintang 3,9",614 ulasan
507,RSU Gading Pluit,"https://www.google.com/maps/place/Rumah+Sakit+Gading+Pluit/@-6.166163,106.9133011,17z/data=!3m1!4b1!4m6!3m5!1s0x2e698ad3a9e5df93:0xa502e37649e99b8e!8m2!3d-6.166163!4d106.915876!16s%2Fg%2F1tgv9r4h","Bintang 4,0",647 ulasan
508,RSU Mulyasari,"https://www.google.com/maps/place/Rumah+Sakit+Mulyasari/@-6.1290526,106.9039642,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1ffec03fa06b:0xc2e890e829df92db!8m2!3d-6.1290526!4d106.9065391!16s%2Fg%2F1hm5rwsy7","Bintang 3,4",196 ulasan
509,RSU Pantai Indah Kapuk,"https://www.google.com/maps/place/Rumah+Sakit+Pantai+Indah+Kapuk/@-6.1117801,106.7503751,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1d16ac61fc3d:0x6f79c1a7477ab0e5!8m2!3d-6.1117801!4d106.75295!16s%2Fg%2F1tqhmgs7","Bintang 4,2",1.173 ulasan
510,RSU Pekerja,"https://www.google.com/maps/place/RS+Umum+Pekerja/@-6.1451892,106.9206629,17z/data=!3m1!4b1!4m6!3m5!1s0x2e698ab07931550b:0xec6ef0c6256e4c5f!8m2!3d-6.1451892!4d106.9232378!16s%2Fg%2F11b7c4_m07","Bintang 3,9",254 ulasan
