provinsi,kota,kecamatan,kelurahan,nama_jalan,coordinate
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,3,"[-6.22784655, 106.88224075]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,DR KRT RADJIMAN WIDYODININGRAT,"[-6.2051426, 106.9228829]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,GG KETAPANG,"[-6.2007735, 106.921539]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,JL RT/RW 102,"[-6.2019436, 106.908065]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,KETAPANG,"[-6.2007735, 106.921539]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,JL PULO BUARAN III,"[-6.2062851, 106.9195341]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,JL PULO BUARAN V,"[-6.2071005, 106.919562]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,GG RAJAWALI,"[-6.1994709, 106.9226504]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,JL KAVLING,"[-6.2213525, 106.8932069]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,PT JIEP,"[-6.2038931, 106.9136416]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PENGGILINGAN,"[-6.2148101, 106.9396765]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL RAYA PENGGILINGAN,"[-6.2148101, 106.9396765]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP PEDAENGAN,"[-6.1905373, 106.9370542]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP PEDAENGAN UTARA,"[-6.1879508, 106.9359913]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP PENGGILINGAN,"[-6.2148101, 106.9396765]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP. PEDAENGAN,"[-6.1905373, 106.9370542]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP.PEDAENGAN,"[-6.1905373, 106.9370542]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PEDAENGAN,"[-6.1905373, 106.9370542]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP. PENGGILINGAN,"[-6.2148101, 106.9396765]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP.PENGGILINGAN,"[-6.2148101, 106.9396765]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KENANGA,"[-6.2126247, 106.928561]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MARJUKI,"[-6.2067258, 106.9298921]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL.MARZUKI,"[-6.2122621, 106.9303246]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL ANGGUR,"[-6.197693, 106.9378187]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL ANGGUR I,"[-6.197693, 106.9378187]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL ANGGUR II,"[-6.1980595, 106.9384818]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL ANGGUR III,"[-6.1984056, 106.9384437]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL BOULEVARD RAYA,"[-6.1996632, 106.9376387]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL BOULEVARD RAYA I,"[-6.1996632, 106.9376387]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL BOULEVARD UTARA,"[-6.1973573, 106.9355569]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL JATI ELOK,"[-6.1953932, 106.9401783]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MELON,"[-6.1962425, 106.9377449]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL NANAS I,"[-6.1992823, 106.9384081]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL NANAS III,"[-6.2000069, 106.9383699]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PAPRIKA,"[-6.1965604, 106.936794]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PAPRIKA I,"[-6.1965604, 106.936794]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PAPRIKA RAYA,"[-6.1965604, 106.936794]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL RAMBUTAN,"[-6.1996629, 106.9363207]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL SAWO,"[-6.1958924, 106.938966]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG AIM,"[-6.2004428, 106.9346741]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL SWADAYA,"[-6.2087895, 106.9396792]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP PISANGAN,"[-6.2057795, 106.9387412]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,PENGGILINGAN,"[-6.2139067, 106.9396502]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JALAN PERMATA,"[-6.2041638, 106.9368335]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PENGGILINGAN PERMATA,"[-6.2041638, 106.9368335]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,PERMATA PENGGILINGAN,"[-6.2041638, 106.9368335]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG BAKTI,"[-6.2042092, 106.9355468]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,H.SANYAR,"[-6.2058905, 106.9366238]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL BAKTI,"[-6.2042092, 106.9355468]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PERMATA,"[-6.2041638, 106.9368335]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL AMALIA,"[-6.2088387, 106.9340094]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP PISANGAN BULAK,"[-6.2085543, 106.9409904]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP. PISANGAN BULAK,"[-6.2085543, 106.9409904]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MAKMUR,"[-6.2167696, 106.940175]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PIK,"[-6.2034453, 106.932992]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,PIK PENGGILINGAN,"[-6.2052132, 106.9296929]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,ABDUL HAMID,"[-6.2046706, 106.9380187]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG PISANGAN BULAK,"[-6.2085543, 106.9409904]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PISANGAN BULAK,"[-6.2085543, 106.9409904]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP BULAK PISANGAN,"[-6.2085543, 106.9409904]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP. PISANGAN,"[-6.2057795, 106.9387412]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MARZUKI,"[-6.2122621, 106.9303246]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MARZUKI 8,"[-6.2092449, 106.9314496]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG MELATI I,"[-6.2156841, 106.9335218]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG NURUL YAQIN,"[-6.2142518, 106.9278441]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL GUNUNG KELUD,"[-6.2101767, 106.9268601]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL GUNUNG MERBABU,"[-6.2121754, 106.9267953]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL GUNUNG PANGRANGO,"[-6.211057, 106.9255127]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL GUNUNG SALAK,"[-6.2122448, 106.9273484]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MARZUKI 9,"[-6.2125952, 106.9281736]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MERBABU,"[-6.2121754, 106.9267953]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL NURUL YAQIN I,"[-6.2135566, 106.9278583]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN ASRI,"[-6.2154793, 106.9259886]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN ASRI II,"[-6.2153818, 106.9255073]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN ASRI III,"[-6.2152047, 106.9266436]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN ASRI IV,"[-6.2155231, 106.9266135]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN AYUN,"[-6.2111062, 106.9259905]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN AYUN II,"[-6.2106315, 106.9269589]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN AYUN III,"[-6.2108919, 106.9260129]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN AYUN IV,"[-6.2113085, 106.926419]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN AYUN VI,"[-6.210994, 106.9269354]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN SARI,"[-6.2124636, 106.9258097]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN SARI II,"[-6.2124636, 106.9258097]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN SARI VI,"[-6.2139835, 106.9266414]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TAMAN SARI VII,"[-6.2141853, 106.9256323]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MANGGIS,"[-6.1990363, 106.9358861]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MARZUKI 2,"[-6.2130054, 106.9313023]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MARZUKI 7,"[-6.210238, 106.9302217]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,MANGGIS I,"[-6.1990363, 106.9358861]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KEBUN ANGGREK,"[-6.2112815, 106.9337193]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KEBUN ANGGREK I,"[-6.2095196, 106.9331152]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KEBUN BUNGA,"[-6.2103768, 106.9344414]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KEBUN BUNGA I,"[-6.2103768, 106.9344414]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KEBUN MAWAR,"[-6.2116639, 106.9342392]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KEBUN ANGGREK I,"[-6.2095196, 106.9331152]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG SWADAYA,"[-6.2087895, 106.9396792]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,CAKUNG PENGGILINGAN,"[-6.2139067, 106.9396502]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG SWADAYA I,"[-6.2144299, 106.9382357]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL BONA,"[-6.2150538, 106.9384664]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KOMARUDIN I,"[-6.2099119, 106.9401012]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MAWAR,"[-6.2116639, 106.9342392]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL.KOMARUDIN I,"[-6.2099119, 106.9401012]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP.PISANGAN BULAK,"[-6.2085543, 106.9409904]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG BUNTU,"[-6.2142953, 106.9324451]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG PELITA,"[-6.2059852, 106.940462]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL DAMAI,"[-6.213448, 106.9284306]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KOMARUDIN,"[-6.2057795, 106.9387412]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KOMARUDIN DALAM,"[-6.2076217, 106.9421223]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KOMARUDIN DALAM,"[-6.2076217, 106.9421223]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,"KP PISANGAN, CAKUNG","[-6.2057795, 106.9387412]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL ABDUL RACHMAN,"[-6.2114519, 106.9427594]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KOMARUDIN II,"[-6.2095396, 106.9404405]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG MERPATI,"[-6.2137837, 106.9408495]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL HASAN,"[-6.2154751, 106.9411191]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MERPATI,"[-6.2137837, 106.9408495]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PONDOK KOPI,"[-6.2175335, 106.9379016]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG BONA,"[-6.2150538, 106.9384664]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MUSHOLLA,"[-6.216791, 106.9368434]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PENGGILINGAN RAYA,"[-6.2148101, 106.9396765]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,KP.PISANGAN,"[-6.2057795, 106.9387412]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,PISANGAN,"[-6.2057795, 106.9387412]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG SRIKAYA,"[-6.2137473, 106.9330269]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL DELIMA,"[-6.2152887, 106.9339403]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL DUKUH,"[-6.2991267, 106.8797441]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL GANG,"[-6.1991902, 106.9341085]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL HARAPAN,"[-6.2148468, 106.9331071]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KOKOSAN,"[-6.2130946, 106.9328965]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MARZUKI 4,"[-6.2140677, 106.9325154]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PANEN,"[-6.2145872, 106.9371146]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PISANGAN,"[-6.2057795, 106.9387412]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL SRIKAYA,"[-6.2137473, 106.9330269]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL WATES,"[-6.2136847, 106.9339485]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL WATES I,"[-6.2136847, 106.9339485]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL WATES II,"[-6.2134113, 106.9342205]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG KESADARAN,"[-6.2114266, 106.930141]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KESADARAN,"[-6.2114266, 106.930141]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL JAYA,"[-6.217249, 106.9423188]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,MARZUKI II,"[-6.2122621, 106.9303246]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GANG NANGKA I,"[-6.214212, 106.931271]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG DURIAN,"[-6.2149355, 106.9300832]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG MELATI VII,"[-6.2164882, 106.9324328]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL JAMBU,"[-6.2146499, 106.9317576]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL KAMPUNG,"[-6.1905373, 106.9370542]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MANGGA,"[-6.2142846, 106.9326715]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL MASJID,"[-6.2155674, 106.936676]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG SIMAN,"[-6.2151219, 106.9369717]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL SIMAN,"[-6.2151219, 106.9369717]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG HASAN,"[-6.2154751, 106.9411191]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,GG MAKMUR,"[-6.2167696, 106.940175]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL PERJUANGAN,"[-6.2159349, 106.942442]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL DAMAR ELOK,"[-6.2000122, 106.9401623]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,JL TERENTANG ELOK,"[-6.1988188, 106.9409792]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,PENGGILINGAN ELOK,"[-6.1958297, 106.9357762]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL PULAU KELAPA,"[-6.1961791, 106.9521631]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL PULO GEBANG,"[-6.207897, 106.9537039]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL PULO GEBANG INDAH,"[-6.2014115, 106.9524008]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL SUMATERA,"[-6.194423, 106.9512672]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,PULO GEBANG PERMAI,"[-6.19748435, 106.94936325]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,GARUDA II,"[-6.1970674, 106.9507641]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL JATAYU BARAT,"[-6.1995374, 106.950664]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL RAWA BEBEK,"[-6.2094053, 106.9615096]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL KEMIRI,"[-6.2069671, 106.9499248]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL PULOGEBANG INDAH,"[-6.2014115, 106.9524008]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,PULO GEBANG INDAH,"[-6.2014115, 106.9524008]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,PULO GEBANG INDAH NO 1A,"[-6.2014115, 106.9524008]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,GG BAKTI,"[-6.197355, 106.9447669]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL KOMARUDIN,"[-6.2114181, 106.9511868]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL SAWAH,"[-6.199486, 106.9458289]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL UJUNG KRAWANG,"[-6.1938766, 106.9420423]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,KP UJUNG KRAWANG,"[-6.1938766, 106.9420423]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,GG BAMBU,"[-6.1950774, 106.9426151]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,J,"[-6.2051221, 106.9522403]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL KOMARUDIN UJUNG KRAWANG,"[-6.1938766, 106.9420423]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL PANGERAN KOMARUDIN,"[-6.2114181, 106.9511868]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL UJUNG MENTENG,"[-6.1914998, 106.9587992]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,UJUNG KRAWANG,"[-6.1934768, 106.94234264373054]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,UJUNG KRAWANG 8,"[-6.1938766, 106.9420423]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,UJUNG KRAWANG NO 91,"[-6.1938766, 106.9420423]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,GG KABEL,"[-6.2023015, 106.9612689]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,GG MUSHOLLA,"[-6.2108222, 106.9621664]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL ELOK,"[-6.1988711, 106.940177]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL TERENTANG ELOK,"[-6.1988711, 106.940177]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,KOMARUDIN,"[-6.2114181, 106.9511868]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,P KOMARUDIN,"[-6.1910451, 106.9430802]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,P.KOMARUDIN,"[-6.1910451, 106.9430802]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,KP KOMARUDIN,"[-6.2114181, 106.9511868]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,GG PENDIDIKAN,"[-6.204293, 106.9414798]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL BUNTU,"[-6.1937496, 106.942716]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL PENDIDIKAN,"[-6.204293, 106.9414798]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL SWADAYA,"[-6.2089443, 106.9621275]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,GG SADAR,"[-6.2117051, 106.944433]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,GG SADAR III,"[-6.2117461, 106.9450392]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,GG SAWO KECIK,"[-6.2107062, 106.9466589]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL ABDUL RACHMAN,"[-6.2114519, 106.9427594]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL ABDURAHMAN,"[-6.2107804, 106.9450439]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL HASAN,"[-6.209328, 106.9436515]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL MERANTI RAYA,"[-6.2092395, 106.9449199]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL SAWO KECIK,"[-6.2107062, 106.9466589]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL SENTRA PRIMER,"[-6.209312, 106.9522753]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL SENTRA TIMUR,"[-6.209894, 106.9512181]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL. SENTRA PRIMER,"[-6.209312, 106.9522753]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,PULO GEBANG,"[-6.2167655, 106.952615]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,BULAK JAYA,"[-6.2173625, 106.9429306]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,BULAK JAYA II,"[-6.2173625, 106.9429306]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL ARJUNA,"[-6.1954418, 106.9644436]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL BULAK JAYA,"[-6.2173625, 106.9429306]"
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,JL GANG,"[-6.1965142, 106.9448823]"
